add6.pla.lattice1_F_5_1	1	2	10	9	9.04035	6.3976	12
add6.pla.lattice1_F_0_2	1	3	9	9	8.95237	6.38981	12
add6.pla.lattice1_F_1_2	1	3	9	9	8.75478	6.28189	12
add6.pla.lattice1_F_2_2	1	3	9	9	8.70737	6.29948	12
add6.pla.lattice1_F_3_2	1	3	9	9	9.11914	6.0888	12
add6.pla.lattice1_F_4_2	1	3	9	9	8.72184	6.16303	12
add6.pla.lattice1_F_5_2	1	3	10	9	8.84943	5.89311	12
add6.pla.lattice1_F_0_3	1	3	9	9	8.8235	6.31714	12
add6.pla.lattice1_F_1_3	1	3	9	9	9.00859	6.54167	12
add6.pla.lattice1_F_2_3	1	3	10	9	8.79499	5.83636	12
add6.pla.lattice1_F_3_3	1	3	10	9	8.76514	5.92782	12
add6.pla.lattice1_F_4_3	1	3	10	9	10.1602	7.30612	12
add6.pla.lattice1_F_5_3	1	3	10	9	9.38837	5.99728	12
add6.pla.lattice1_F_0_4	1	3	9	9	8.84937	6.25924	12
add6.pla.lattice1_F_1_4	1	3	10	9	8.76036	5.93726	12
add6.pla.lattice1_F_2_4	1	3	10	9	8.71354	5.915	12
add6.pla.lattice1_F_3_4	1	3	10	9	9.07768	6.70695	12
add6.pla.lattice1_F_4_4	1	3	10	9	9.33204	6.33061	12
add6.pla.lattice1_F_5_4	1	3	10	9	9.36248	6.18657	12
add6.pla.lattice1_F_0_5	1	3	9	9	9.42516	7.18344	12
add6.pla.lattice1_F_1_5	1	3	10	9	9.31017	6.2875	12
add6.pla.lattice1_F_2_5	1	3	10	9	9.39331	6.32734	12
add6.pla.lattice1_F_3_5	1	3	10	9	9.23881	6.09758	12
add6.pla.lattice1_F_4_5	1	3	10	9	8.84012	6.05142	12
add6.pla.lattice1_F_5_5	1	3	10	9	8.77614	6.08561	12
add6.pla.lattice1_F_0_6	1	3	10	9	8.73493	6.08272	12
add6.pla.lattice1_F_1_6	1	3	10	9	8.79807	5.92226	12
add6.pla.lattice1_F_2_6	1	3	10	9	8.96012	5.61506	12
add6.pla.lattice1_F_3_6	1	3	10	9	8.73668	5.84524	12
add6.pla.lattice1_F_4_6	1	3	10	9	8.86508	5.76493	12
add6.pla.lattice1_F_5_6	1	3	10	9	8.82592	5.82604	12
add6.pla.lattice1_F_0_7	1	3	10	9	8.76852	5.96467	12
add6.pla.lattice1_F_1_7	1	3	10	9	8.7521	6.38143	12
add6.pla.lattice1_F_2_7	1	3	10	9	9.53077	6.53152	12
add6.pla.lattice1_F_3_7	1	3	10	9	8.96004	5.98813	12
add6.pla.lattice1_F_4_7	1	3	10	9	8.76079	6.12181	12
add6.pla.lattice1_F_5_7	1	3	10	9	8.95716	5.94316	12
add6.pla.lattice1	1	3	7	7	9.15813	7.74488	12
add6.pla.lattice1_T_0_0	1	4	9	9	8.82565	6.70469	12
add6.pla.lattice1_T_1_0	1	4	10	9	8.73531	6.55612	12
add6.pla.lattice1_T_2_0	1	4	9	9	8.72361	6.07547	12
add6.pla.lattice0optimized	0	1	3	3	9.65436	1.69402	12
add6.pla.lattice0optimized_F_0_0	0	1	3	3	9.20962	1.01611	12
add6.pla.lattice0optimized_F_1_0	0	1	3	3	9.30161	1.01101	12
add6.pla.lattice0optimized_F_0_1	0	1	3	3	9.37745	1.0418	12
add6.pla.lattice0optimized_F_1_1	0	1	3	3	9.22944	1.11399	12
add6.pla.lattice0optimized	0	1	3	3	10.3082	1.88672	12
add6.pla.lattice0optimized_T_0_0	0	2	3	3	9.4496	1.32173	12
add6.pla.lattice0optimized_T_1_0	0	2	3	3	9.38671	1.38044	12
add6.pla.lattice0optimized_T_0_1	0	2	3	3	9.38752	1.37115	12
add6.pla.lattice0optimized_T_1_1	0	2	3	3	9.64628	1.55386	12
add6.pla.lattice1optimized	1	3	7	7	10.8972	8.74928	12
add6.pla.lattice1optimized_F_0_0	1	3	7	7	10.0153	4.94992	12
add6.pla.lattice1optimized_F_1_0	1	3	7	7	10.5726	4.39046	12
add6.pla.lattice1optimized_F_2_0	1	3	7	7	10.0567	4.55561	12
add6.pla.lattice1optimized_F_3_0	1	2	8	7	9.5999	4.25407	12
add6.pla.lattice1optimized_F_4_0	1	2	8	7	9.51618	4.01618	12
add6.pla.lattice1optimized_F_5_0	1	3	7	7	9.33643	4.20139	12
add6.pla.lattice1optimized_F_0_1	1	3	7	7	9.41454	4.20484	12
add6.pla.lattice1optimized_F_1_1	1	3	7	7	9.46191	4.0953	12
add6.pla.lattice1optimized_F_2_1	1	3	7	7	9.63533	4.37513	12
add6.pla.lattice1optimized_F_3_1	1	2	7	7	9.38123	4.16898	12
add6.pla.lattice1optimized_F_4_1	1	2	7	7	9.3681	4.19909	12
